city,location,locality_type,BHK,bathroom,balcony,total_sqft,furnishing,parking,price
Bangalore,Arekere,Super built-up  Area,2,2,2,1100,Semi-Furnished,2,5500000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,1,1311,Semi-Furnished,5,7800000
Bangalore,Begur Road,Super built-up  Area,2,2,2,1160,Semi-Furnished,2,3600000
Bangalore,Whitefield,Super built-up  Area,2,2,1,1170,Semi-Furnished,0,7100000
Bangalore,Kengeri,Super built-up  Area,2,2,2,1155,Furnished,3,4060000
Bangalore,Rayasandra,Super built-up  Area,2,2,2,1065,Semi-Furnished,3,4495000
Bangalore,Abbaiah Reddy Layout,Super built-up  Area,2,2,1,1100,Semi-Furnished,1,3845000
Bangalore,Nagarbhavi,Super built-up  Area,2,2,2,1055,Semi-Furnished,0,5500000
Bangalore,Rajiv Nagar,Super built-up  Area,2,2,1,1263,Semi-Furnished,2,9332000
Bangalore,Kengeri Satellite Town,Super built-up  Area,2,2,2,1043,Semi-Furnished,1,6500000
Bangalore,Hennur,Super built-up  Area,2,2,2,1255,Semi-Furnished,2,5350000
Bangalore,JP Nagar,Super built-up  Area,2,2,0,1300 - 1405,Semi-Furnished,1,9386500
Bangalore,Vyalikaval,Built-up  Area,2,2,1,1100,Semi-Furnished,2,7500000
Bangalore,KR Puram,Built-up  Area,2,2,1,1035,Semi-Furnished,5,4050000
Bangalore,Harlur,Super built-up  Area,2,2,2,1152,Semi-Furnished,5,6900000
Bangalore,Bellandur,Super built-up  Area,2,2,2,1299,Furnished,3,8200000
Bangalore,Rachenahalli,Super built-up  Area,2,2,2,1050,Semi-Furnished,2,5250000
Bangalore,Pai Layout,Super built-up  Area,2,2,2,1050,Furnished,1,4000000
Bangalore,Vittasandra,Super built-up  Area,2,2,1,1246,Furnished,4,6740000
Bangalore,Hennur,Super built-up  Area,2,2,1,1285,Unfurnished,4,6000000
Bangalore,Malleshwaram,Built-up  Area,2,3,2,1124,Semi-Furnished,2,8000000
Bangalore,Balagere,Super built-up  Area,2,2,1,1012,Semi-Furnished,3,5459000
Bangalore,8th Phase JP Nagar,Super built-up  Area,2,2,2,871,Furnished,2,5500000
Bangalore,Chinnapanahalli,Built-up  Area,2,2,2,1020,Semi-Furnished,5,4000000
Bangalore,Whitefield,Super built-up  Area,2,2,1,1118,Unfurnished,0,7500000
Bangalore,Thanisandra,Super built-up  Area,2,2,1,1098,Semi-Furnished,1,6800000
Bangalore,Kanakapura,Super built-up  Area,2,2,1,1130,Semi-Furnished,0,4520000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,2,1145,Semi-Furnished,4,7500000
Bangalore,Balaji Gardens Layout,Super built-up  Area,2,2,1,1051,Semi-Furnished,1,3300000
Bangalore,Marathahalli,Super built-up  Area,2,2,2,1102,Semi-Furnished,0,5367000
Bangalore,Jalahalli,Super built-up  Area,2,2,2,1478,Semi-Furnished,5,12500000
Bangalore,Hebbal,Carpet  Area,2,2,1,823,Semi-Furnished,4,5063000
Bangalore,Abbigere,Super built-up  Area,2,2,1,880,Semi-Furnished,3,3500000
Bangalore,HAL 2nd Stage,Built-up  Area,2,3,1,1226,Semi-Furnished,2,13500000
Bangalore, Devarabeesana Halli,Super built-up  Area,2,2,1,1100,Semi-Furnished,1,7000000
Bangalore,5th Phase JP Nagar,Super built-up  Area,2,2,1,1450,Furnished,5,5800000
Bangalore,Sahakara Nagar,Built-up  Area,2,2,1,1150,Unfurnished,1,5400000
Bangalore,Bommanahalli,Built-up  Area,2,3,2,1090,Semi-Furnished,2,4400000
Bangalore,Kaggadasapura,Super built-up  Area,2,2,2,1132,Unfurnished,1,4200000
Bangalore,Hulimavu,Super built-up  Area,2,2,2,1375,Semi-Furnished,1,8000000
Bangalore,Kaggadasapura,Super built-up  Area,2,2,2,1180,Unfurnished,2,6500000
Bangalore,Jigani,Super built-up  Area,2,2,2,918,Semi-Furnished,2,4500000
Bangalore,Margondanahalli,Built-up  Area,2,1,0,1200,Furnished,4,5300000
Bangalore,HSR Layout,Super built-up  Area,2,2,1,1372,Semi-Furnished,4,6100000
Bangalore,BTM 2nd Stage,Super built-up  Area,2,2,2,1200,Semi-Furnished,4,8000000
Bangalore,6th Phase JP Nagar,Super built-up  Area,2,2,,1280,Semi-Furnished,0,5600000
Bangalore,Rachenahalli,Super built-up  Area,2,2,3,1204,Semi-Furnished,4,3850000
Bangalore,Old Madras Road,Super built-up  Area,2,2,1,1225,Semi-Furnished,0,5355000
Bangalore,Tippenahalli,Plot  Area,2,2,0,1200,Semi-Furnished,1,5500000
Bangalore,9th Phase JP Nagar,Super built-up  Area,2,2,1,1005,Semi-Furnished,4,4200000
Bangalore,Ramamurthy Nagar,Super built-up  Area,2,2,3,1200,Semi-Furnished,1,4200000
Bangalore,KR Puram,Plot  Area,2,2,1,1550,Furnished,3,7100000
Bangalore,Whitefield,Super built-up  Area,2,2,2,1190,Semi-Furnished,5,6700000
Bangalore,Chikkalasandra,Built-up  Area,2,2,2,1070,Semi-Furnished,5,5000000
Bangalore,Jalahalli East,Super built-up  Area,2,2,1,1020,Furnished,3,4248000
Bangalore,Hebbal,Super built-up  Area,2,2,1,1420,Semi-Furnished,4,12300000
Bangalore,Old Airport Road,Super built-up  Area,2,2,1,1655,Semi-Furnished,2,9765000
Bangalore,Uttarahalli,Super built-up  Area,2,2,2,1155,Unfurnished,0,4042000
Bangalore,Electronic City,Super built-up  Area,2,2,2,1100,Semi-Furnished,4,4500000
Bangalore,Doddathoguru,Super built-up  Area,2,2,2,1030,Furnished,5,4200000
Bangalore,Vittasandra,Super built-up  Area,2,2,1,2105,Semi-Furnished,2,7020000
Bangalore,1st Stage Indira Nagar,Built-up  Area,2,2,1,1400,Semi-Furnished,1,6700000
Bangalore,Srigandada Kaval,Super built-up  Area,2,2,0,1200,Semi-Furnished,0,5300000
Bangalore,Bannerghatta Road,Built-up  Area,2,2,1,912,Semi-Furnished,3,5500000
Bangalore,Whitefield,Super built-up  Area,2,2,1,1102,Semi-Furnished,0,4800000
Bangalore,Haralur Road,Super built-up  Area,2,2,2,1243,Unfurnished,3,4600000
Bangalore,Jigani,Super built-up  Area,2,2,2,918,Semi-Furnished,5,6320000
Bangalore,Mysore Road,Super built-up  Area,2,2,3,1200,Semi-Furnished,2,6500000
Bangalore,Viswajit Layout,Super built-up  Area,2,2,3,1100,Semi-Furnished,1,6100000
Bangalore,OMBR Layout,Super built-up  Area,2,2,2,1300,Semi-Furnished,0,8000000
Bangalore,Koramangala,Built-up  Area,2,2,1,1140,Semi-Furnished,3,7520000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,2,1390,Semi-Furnished,5,6200000
Bangalore,Kanakpura Road,Super built-up  Area,2,2,1,1230,Furnished,0,8500000
Bangalore,TC Palaya,Plot  Area,2,2,0,900,Unfurnished,5,5500000
Bangalore,Ambalipura,Super built-up  Area,2,2,2,1250,Unfurnished,1,6625000
Bangalore,Basavangudi,Super built-up  Area,2,2,2,1036,Semi-Furnished,1,10500000
Bangalore,Old Madras Road,Super built-up  Area,2,2,1,1100,Semi-Furnished,5,7000000
Bangalore,Electronics City Phase 1,Built-up  Area,2,2,1,1015,Furnished,1,5600000
Bangalore,Raja Rajeshwari Nagar,Super built-up  Area,2,2,1,1200,Furnished,1,3500000
Bangalore,Gopalkrishna Nagar,Super built-up  Area,2,2,2,1165,Semi-Furnished,3,7500000
Bangalore,BTM 2nd Stage,Super built-up  Area,2,2,2,1274,Semi-Furnished,5,7000000
Bangalore,Raja Rajeshwari Nagar,Super built-up  Area,2,2,2,1151,Semi-Furnished,2,3902000
Bangalore,Banashankari Stage V,Super built-up  Area,2,2,2,1035,Unfurnished,3,3577000
Bangalore,Jeevan bima nagar,Built-up  Area,2,2,1,965,Semi-Furnished,5,4500000
Bangalore,Kothannur,Super built-up  Area,2,2,1,1070,Semi-Furnished,4,4279000
Bangalore,Volagerekallahalli,Built-up  Area,2,2,2,117Sq. Yards,Semi-Furnished,5,3800000
Bangalore,Keerthi Layout,Super built-up  Area,2,2,2,780,Semi-Furnished,1,2500000
Bangalore,Kereguddadahalli,Built-up  Area,2,2,1,904,Semi-Furnished,3,3000000
Bangalore,Shikaripalya,Super built-up  Area,2,2,1,1121,Furnished,2,4372000
Bangalore,Sahakara Nagar,Super built-up  Area,2,2,1,1270,Semi-Furnished,0,6985000
Bangalore,Thanisandra,Super built-up  Area,2,2,1,1111,Furnished,0,5000000
Bangalore,Varthur,Super built-up  Area,2,2,2,977,Unfurnished,3,3600000
Bangalore,Gunjur Palya,Super built-up  Area,2,1,1,674,Unfurnished,0,1990000
Bangalore,Jakkur,Super built-up  Area,2,2,1,1290,Semi-Furnished,1,10000000
Bangalore,Abbigere,Super built-up  Area,2,2,1,795,Semi-Furnished,0,3254000
Bangalore,Kanakpura Road,Super built-up  Area,2,1,1,700,Unfurnished,5,3500000
Bangalore,Ambedkar Colony,Built-up  Area,2,1,1,1463,Semi-Furnished,1,14200000
Bangalore,Thanisandra,Super built-up  Area,2,2,0,934 - 1437,Semi-Furnished,5,5868000
Bangalore,Bellandur,Super built-up  Area,2,2,2,900,Semi-Furnished,1,5600000
Bangalore,Binny Pete,Super built-up  Area,2,2,1,1350,Unfurnished,4,9100000
Bangalore,Mysore Road,Super built-up  Area,2,2,0,980 - 1030,Semi-Furnished,1,3517500
Bangalore,Poorna Pragna Layout,Super built-up  Area,2,2,1,1160,Semi-Furnished,2,4639000
Bangalore,LB Shastri Nagar,Carpet  Area,2,2,2,1043,Semi-Furnished,5,5500000
Bangalore,Hebbal,Super built-up  Area,2,2,2,1040,Semi-Furnished,2,4600000
Bangalore,Vibhutipura Extension,Super built-up  Area,2,2,2,1225,Semi-Furnished,4,4700000
Bangalore,Yelachenahalli,Super built-up  Area,2,2,2,1130,Semi-Furnished,5,4000000
Bangalore,Yeshwanthpur,Super built-up  Area,2,2,2,1400,Semi-Furnished,0,10000000
Bangalore,Dodda Nekkundi,Super built-up  Area,2,2,2,1080,Furnished,0,5000000
Bangalore,Ulsoor,Built-up  Area,2,2,2,1180,Semi-Furnished,1,10000000
Bangalore,Haralur Road,Super built-up  Area,2,2,1,1225,Furnished,3,6738000
Bangalore,Abbigere,Super built-up  Area,2,2,1,1005,Unfurnished,4,3959000
Bangalore,Whitefield,Super built-up  Area,2,2,1,1320,Unfurnished,0,9500000
Bangalore,Hagadur,Super built-up  Area,2,2,2,1110,Semi-Furnished,2,5100000
Bangalore,Popular Colony,Plot  Area,2,2,0,1300,Semi-Furnished,2,5400000
Bangalore,Electronic City,Super built-up  Area,2,2,1,1128,Unfurnished,4,6535000
Bangalore,Jakkur,Super built-up  Area,2,2,1,1452.19,Semi-Furnished,4,10000000
Bangalore,Sanjay nagar,Built-up  Area,2,1,1,630,Semi-Furnished,1,3500000
Bangalore,Hosa Road,Super built-up  Area,2,2,2,1243,Semi-Furnished,3,4850000
Bangalore,Soundarya Layout,Built-up  Area,2,2,2,960,Furnished,5,3200000
Bangalore,Whitefield,Built-up  Area,2,2,1,735,Semi-Furnished,5,3500000
Bangalore,Banaswadi,Super built-up  Area,2,2,2,1365,Semi-Furnished,3,7300000
Bangalore,Hebbal,Super built-up  Area,2,2,1,1420,Semi-Furnished,5,9939000
Bangalore,Bisuvanahalli,Super built-up  Area,2,1,1,850,Semi-Furnished,1,3200000
Bangalore,Thigalarapalya,Super built-up  Area,2,2,2,1418,Semi-Furnished,2,10400000
Bangalore,Uttarahalli,Super built-up  Area,2,2,1,1050,Semi-Furnished,2,4200000
Bangalore,Hennur Road,Super built-up  Area,2,2,1,1065,Semi-Furnished,0,4260000
Bangalore,Electronic City Phase II,Built-up  Area,2,2,1,1160,Semi-Furnished,2,3350000
Bangalore,Kudlu,Super built-up  Area,2,2,2,1092,Semi-Furnished,5,4400000
Bangalore,Parappana Agrahara,Super built-up  Area,2,2,2,1194,Semi-Furnished,3,4700000
Bangalore,Samethanahalli,Built-up  Area,2,2,1,799,Semi-Furnished,1,3800000
Bangalore,Ardendale,Super built-up  Area,2,2,1,1100,Semi-Furnished,4,4800000
Bangalore,Bellandur,Built-up  Area,2,2,1,1350,Semi-Furnished,3,7900000
Bangalore,Electronic City,Super built-up  Area,2,2,1,1128,Semi-Furnished,4,6500000
Bangalore,Pattanagere,Plot  Area,2,2,0,1350,Semi-Furnished,3,9000000
Bangalore,8th Phase JP Nagar,Super built-up  Area,2,2,1,1098,Unfurnished,4,4391000
Bangalore,Varthur,Super built-up  Area,2,2,1,1091,Semi-Furnished,2,3200000
Bangalore,Yelahanka,Super built-up  Area,2,2,3,1180,Semi-Furnished,5,4200000
Bangalore,Kanakpura Road,Super built-up  Area,2,3,1,1366,Semi-Furnished,0,7685000
Bangalore,Koramangala,Built-up  Area,2,2,3,1260,Semi-Furnished,2,10000000
Bangalore,Mallasandra,Plot  Area,2,2,0,1200,Semi-Furnished,2,13000000
Bangalore,Whitefield,Super built-up  Area,2,2,1,1346,Semi-Furnished,0,9617000
Bangalore,Electronic City,Super built-up  Area,2,1,1,755,Semi-Furnished,4,3400000
Bangalore,Parappana Agrahara,Super built-up  Area,2,2,2,1194,Semi-Furnished,1,4600000
Bangalore,Vijayanagar,Super built-up  Area,2,2,2,1352,Semi-Furnished,3,6800000
Bangalore,Kaval Byrasandra,Built-up  Area,2,2,2,1060,Semi-Furnished,3,4500000
Bangalore,Raja Rajeshwari Nagar,Super built-up  Area,2,2,2,1196,Semi-Furnished,0,5115000
Bangalore,Banashankari,Super built-up  Area,2,2,3,1260,Semi-Furnished,2,7500000
Bangalore,Hebbal,Super built-up  Area,2,2,2,1100,Semi-Furnished,3,4700000
Bangalore,Frazer Town,Super built-up  Area,2,2,2,1550,Furnished,5,14000000
Bangalore,ISRO Layout,Super built-up  Area,2,2,3,1180,Semi-Furnished,0,5200000
Bangalore,Hennur,Super built-up  Area,2,2,1,1285,Semi-Furnished,5,6000000
Bangalore,Raja Rajeshwari Nagar,Super built-up  Area,2,2,2,1419,Furnished,5,4800000
Bangalore,Ashirvad Colony,Super built-up  Area,2,2,,1100,Semi-Furnished,4,5300000
Bangalore,Nagavarapalya,Super built-up  Area,2,2,1,1392,Unfurnished,0,9900000
Bangalore,Bhuvaneswari Nagar,Plot  Area,2,2,1,792,Furnished,1,7000000
Bangalore,Hulimavu,Super built-up  Area,2,2,1,1248,Furnished,0,6900000
Bangalore,Kalkere,Built-up  Area,2,2,1,1147,Semi-Furnished,5,5400000
Bangalore,Sultan Palaya,Super built-up  Area,2,2,2,1100,Semi-Furnished,0,4000000
Bangalore,Kaggadasapura,Super built-up  Area,2,2,3,1100,Unfurnished,3,5800000
Bangalore,Seegehalli,Super built-up  Area,2,2,2,1118,Semi-Furnished,2,3750000
Bangalore,Ambalipura,Super built-up  Area,2,2,1,1332,Semi-Furnished,3,7900000
Bangalore,Hennur Road,Super built-up  Area,2,2,3,1350,Semi-Furnished,2,4900000
Bangalore,Haralur Road,Super built-up  Area,2,2,2,1243,Semi-Furnished,3,4600000
Bangalore,NGR Layout,Super built-up  Area,2,2,2,1105,Semi-Furnished,4,4973000
Bangalore,Kasavanhalli,Super built-up  Area,2,2,2,1200,Semi-Furnished,1,5000000
Bangalore,Ramagondanahalli,Super built-up  Area,2,2,1,1251,Semi-Furnished,3,4740000
Bangalore,Kambipura,Super built-up  Area,2,2,1,883,Semi-Furnished,4,4500000
Bangalore,Jigani,Super built-up  Area,2,2,2,933,Semi-Furnished,5,4300000
Bangalore,Brookefield,Super built-up  Area,2,2,1,1262,Furnished,2,7500000
Bangalore,Yelahanka,Super built-up  Area,2,2,2,915,Unfurnished,0,4800000
Bangalore,Malleshpalya,Super built-up  Area,2,2,3,1210,Unfurnished,2,5500000
Bangalore,Govindraja Nagar,Super built-up  Area,2,2,3,1065,Semi-Furnished,3,5000000
Bangalore,Vijayanagar,Built-up  Area,2,2,0,989,Furnished,1,6000000
Bangalore,Jakkur,Super built-up  Area,2,2,1,1300,Semi-Furnished,3,8500000
Bangalore,Marathahalli,Super built-up  Area,2,2,3,1045,Furnished,2,6000000
Bangalore,Virat Nagar,Super built-up  Area,2,2,2,1205,Semi-Furnished,2,4218000
Bangalore,Chennammanakere Achukattu,Super built-up  Area,2,2,1,1260,Semi-Furnished,2,7500000
Bangalore,"Maragondana Halli, kr puram, old madras road",Built-up  Area,2,2,2,1199,Unfurnished,2,5000000
Bangalore,Hennur Road,Super built-up  Area,2,2,1,1385,Semi-Furnished,0,8309000
Bangalore,Lakshminarayana Pura,Super built-up  Area,2,2,1,1149,Semi-Furnished,2,7500000
Bangalore,Volagerekallahalli,Super built-up  Area,2,2,2,1070,Semi-Furnished,2,3300000
Bangalore,Chandapura,Built-up  Area,2,1,1,630,Semi-Furnished,2,2700000
Bangalore,Hoodi,Super built-up  Area,2,2,2,1430,Semi-Furnished,5,11300000
Bangalore,Sarjapur  Road,Super built-up  Area,2,2,3,1084,Semi-Furnished,3,5500000
Bangalore,Kengeri,Built-up  Area,2,2,2,1255,Semi-Furnished,2,5000000
Bangalore,Raja Rajeshwari Nagar,Super built-up  Area,2,2,2,1295,Unfurnished,5,7000000
Bangalore,Electronic City,Super built-up  Area,2,2,1,1100,Unfurnished,1,4000000
Bangalore,Rajaji Nagar,Super built-up  Area,2,2,1,1370,Semi-Furnished,3,17000000
Bangalore,JP Nagar,Super built-up  Area,2,2,2,1200,Unfurnished,0,6200000
Bangalore,Somasundara Palya,Super built-up  Area,2,2,3,1178,Furnished,2,7300000
Bangalore,Begur Road,Super built-up  Area,2,2,2,1160,Semi-Furnished,5,4200000
Bangalore,Jigani,Super built-up  Area,2,2,2,918,Semi-Furnished,3,5500000
Bangalore,Govindpura,Super built-up  Area,2,2,1,1326,Semi-Furnished,3,6217000
Bangalore,Begur Road,Super built-up  Area,2,2,2,1240,Semi-Furnished,5,3906000
Bangalore,Kaggadasapura,Super built-up  Area,2,2,2,1325,Semi-Furnished,2,5000000
Bangalore,Sonnenahalli,Super built-up  Area,2,2,1,1100,Semi-Furnished,2,4400000
Bangalore,Somasundara Palya,Super built-up  Area,2,2,1,1260,Semi-Furnished,4,6000000
Bangalore,Whitefield,Super built-up  Area,2,2,2,1280,Semi-Furnished,1,5200000
Bangalore,Hebbal,Built-up  Area,2,2,1,1053,Semi-Furnished,1,4800000
Bangalore,Balagere,Built-up  Area,2,2,1,1012,Furnished,2,7500000
Bangalore,Narayanapura,Super built-up  Area,2,2,2,1308,Semi-Furnished,0,9266000
Bangalore,Electronic City,Super built-up  Area,2,2,2,1000,Semi-Furnished,1,2200000
Bangalore,Gunjur,Super built-up  Area,2,2,2,1140,Semi-Furnished,2,4911000
Bangalore,Ambedkar Nagar,Super built-up  Area,2,2,2,1424,Semi-Furnished,5,9000000
Bangalore,Begur Road,Super built-up  Area,2,2,2,1200,Semi-Furnished,2,4500000
Bangalore,Sompura,Super built-up  Area,2,2,3,1020,Semi-Furnished,2,4100000
Bangalore,Hoodi,Super built-up  Area,2,2,2,1220,Semi-Furnished,5,5089000
Bangalore,Vittasandra,Super built-up  Area,2,2,1,1259,Semi-Furnished,2,6740000
Bangalore,"Hoodi Circle, ",Built-up  Area,2,2,1,1234,Unfurnished,4,6100000
Bangalore,Banashankari,Super built-up  Area,2,2,2,1170,Semi-Furnished,5,4679000
Bangalore,Electronics City Phase 1,Built-up  Area,2,2,0,995,Unfurnished,3,4600000
Bangalore,Old Airport Road,Super built-up  Area,2,2,2,1075,Semi-Furnished,2,6000000
Bangalore,Electronic City,Super built-up  Area,2,2,1,1025,Semi-Furnished,4,5450000
Bangalore,Mallasandra,Super built-up  Area,2,2,2,1325,Semi-Furnished,5,7000000
Bangalore,Kadugodi,Super built-up  Area,2,2,3,1314,Furnished,5,6820000
Bangalore,Yelahanka,Super built-up  Area,2,2,1,1026,Semi-Furnished,3,4100000
Bangalore,KR Puram,Super built-up  Area,2,2,0,1070 - 1315,Semi-Furnished,3,5122000
Bangalore,Hebbal,Super built-up  Area,2,2,1,1420,Semi-Furnished,5,9939000
Bangalore,JP Nagar,Super built-up  Area,2,2,1,1300,Semi-Furnished,5,9087000
Bangalore,Rajaji Nagar,Super built-up  Area,2,2,0,1216,Unfurnished,1,9716000
Bangalore,Harlur,Super built-up  Area,2,2,1,1290,Semi-Furnished,5,8700000
Bangalore,Nanjappa Layout,Built-up  Area,2,2,,1069,Semi-Furnished,5,5500000
Bangalore,Sarjapura - Attibele Road,Super built-up  Area,2,2,1,829,Semi-Furnished,1,2280000
Bangalore,Koramangala,Built-up  Area,2,2,1,1900,Semi-Furnished,2,20000000
Bangalore,Channasandra,Super built-up  Area,2,2,1,1115,Semi-Furnished,3,3345000
Bangalore,Kanakpura Road,Super built-up  Area,2,2,1,1252,Semi-Furnished,4,5632000
Bangalore,Whitefield,Plot  Area,2,2,1,1200,Furnished,3,4613000
Bangalore,Electronic City Phase II,Super built-up  Area,2,1,1,545,Semi-Furnished,1,3500000
Bangalore,BEL Layout,Plot  Area,2,2,1,1375,Furnished,5,10500000
Bangalore,Subramanyapura,Super built-up  Area,2,2,2,1313,Furnished,3,6650000
Bangalore,JCR Layout,Super built-up  Area,2,2,1,1160,Unfurnished,1,4175000
Bangalore,Bellari Road,Built-up  Area,2,2,1,900,Semi-Furnished,3,4500000
Bangalore,Dasanapura,Plot  Area,2,3,1,1500,Furnished,0,6500000
Bangalore,Varanasi,Super built-up  Area,2,2,1,1175,Semi-Furnished,3,4800000
Bangalore,Akshaya Nagar,Built-up  Area,2,2,1,1280,Semi-Furnished,1,6000000
Bangalore,Abbaiah Reddy Layout,Built-up  Area,2,2,2,1200,Semi-Furnished,2,5000000
Bangalore,Electronic City,Super built-up  Area,2,2,1,1070,Semi-Furnished,3,4600000
Bangalore,TC Palaya,Plot  Area,2,2,0,1200,Semi-Furnished,2,6600000
Bangalore,9th Phase JP Nagar,Super built-up  Area,2,2,1,1127,Semi-Furnished,5,5000000
Bangalore,Indira Nagar,Built-up  Area,2,2,1,1210,Semi-Furnished,3,10200000
Bangalore,Jyothi Nagar,Built-up  Area,2,2,1,600,Semi-Furnished,1,2300000
Bangalore,Tata Nagar,Super built-up  Area,2,2,2,1364,Semi-Furnished,2,7000000
Bangalore,Tirumanahalli,Super built-up  Area,2,2,1,1146,Semi-Furnished,0,3950000
Bangalore,Magadi Road,Built-up  Area,2,2,2,1345,Semi-Furnished,4,5500000
Bangalore,Mylasandra,Super built-up  Area,2,2,2,1110,Semi-Furnished,0,4100000
Bangalore,Kengeri,Built-up  Area,2,2,1,750,Semi-Furnished,1,3600000
Bangalore,Motappa Layout,Built-up  Area,2,2,2,1156,Semi-Furnished,3,4950000
Bangalore,Pattandur Agrahara,Super built-up  Area,2,2,1,1247,Semi-Furnished,4,5980000
Bangalore,Mangammanapalya,Super built-up  Area,2,2,2,1058,Semi-Furnished,1,6000000
Bangalore,Kaggalipura,Super built-up  Area,2,2,1,950,Semi-Furnished,3,4800000
Bangalore,Vasanthapura,Super built-up  Area,2,2,0,420,Semi-Furnished,3,3500000
Bangalore,Marathahalli,Super built-up  Area,2,2,2,1215,Semi-Furnished,5,5886000
Bangalore,Thanisandra,Super built-up  Area,2,2,2,1050,Semi-Furnished,5,4600000
Bangalore,Geddalahalli,Super built-up  Area,2,2,2,1400,Unfurnished,0,6500000
Bangalore,Bommasandra,Super built-up  Area,2,2,1,920,Semi-Furnished,4,3746000
Bangalore,HSR Layout,Super built-up  Area,2,2,2,1140,Unfurnished,0,4600000
Bangalore,Haralur Road,Super built-up  Area,2,2,2,1464,Semi-Furnished,3,5600000
Bangalore,Ambedkar Colony,Super built-up  Area,2,3,2,1468,Furnished,5,13000000
Bangalore,Whitefield,Built-up  Area,2,2,0,1150,Semi-Furnished,4,5500000
Bangalore,Kadubeesanahalli,Super built-up  Area,2,2,1,970,Furnished,4,3500000
Bangalore,Seetharampalya,Super built-up  Area,2,2,1,1166,Semi-Furnished,1,5300000
Bangalore,Mariyannapalya,Built-up  Area,2,2,3,900,Semi-Furnished,5,4600000
Bangalore,Indira Nagar,Built-up  Area,2,2,2,1224,Semi-Furnished,2,10500000
Bangalore,Green Glen Layout,Built-up  Area,2,2,1,940,Semi-Furnished,0,5680000
Bangalore,Raja Rajeshwari Nagar,Super built-up  Area,2,2,1,1100,Semi-Furnished,5,5500000
Bangalore,Kaikondrahalli,Super built-up  Area,2,2,2,1300,Semi-Furnished,1,6100000
Bangalore,Hoodi,Super built-up  Area,2,2,2,1105,Semi-Furnished,0,4637000
Bangalore,Marathahalli,Super built-up  Area,2,2,2,1365,Semi-Furnished,1,7300000
